IdEntidad;GÇnero;Fecha nacimiento;Localidad;Provincia;C¢digo postal;Fidelidad;Fecha entrega;Fecha matriculaci¢n;Fecha venta;Fecha apertura;Km £ltima OR;Gama;Modelo;Versi¢n;Motor;Color
4216553#1;male;19/09/1955;SEVILLA;Sevilla;41014;INFIEL;06/03/2012;06/03/2012;06/03/2012;12/06/2015;32733;YARIS;YARIS 100 Active 5P;2012;1.33;Blanco Nieve Classic
4216276#1;male;26/02/1947;TOCINA;Sevilla;41340;POT INFIEL;17/08/2009;17/08/2009;17/08/2009;16/06/2021;1;AURIS;AURIS 1.4 90 3P LUNA M/M;2009;1.4 High;Gris Plata Metalizado
4216187#1;male;02/06/1976;SEVILLA;Sevilla;41014;FIEL;21/10/2019;21/10/2019;21/10/2019;18/10/2021;27840;COROLLA TOURING SPORTS;Corolla TS 180H e-CVT Style;2019;2.0 High;Plata Polar
4216120#1;female;09/08/1965;SEVILLA;Sevilla;41009;INFIEL;;31/10/2005;31/10/2005;19/01/2009;51723;VERSO;COROLLA VERSO D4D 136 7PZ SOL;2006;2.2;Plata Metal
4215906#1;female;05/08/1972;SEVILLA;Sevilla;41006;FIEL;06/08/2009;31/07/2009;31/07/2009;23/12/2021;77201;AVENSIS;AVENSIS 2.0 D4D SD ACTIVE;2009;2.0 High;Verde Oliva Mica
4215616#1;female;16/02/1936;SEVILLA;Sevilla;41015;FIEL;;27/02/2019;27/02/2019;25/02/2022;21190;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. ADV;2019;1.8;Blanco Perlado
4215605#1;female;20/10/1964;Villanueva del R°o y Minas;Sevilla;41350;INFIEL;;27/05/2008;27/05/2008;23/11/2018;77875;AVENSIS;AVENSIS 2.0 D4D 126 5P EXEC;2007;2.0 High;Plata Metal
4215524#1;male;01/07/1956;CUMBRES MAYORES;Huelva;21380;INFIEL;;;;11/01/2019;316075;N/A;N/A;2003;N/A;N/A
4215493#1;female;22/06/1969;SEVILLA;Sevilla;41005;INFIEL;14/03/2013;14/03/2013;15/03/2018;23/10/2019;105407;AURIS;AURIS 5P 120D M/T ACTIVE;2013;120D ECO;Plata
4215461#1;male;07/10/1989;MAIRENA DEL ALJARAFE;Sevilla;41927;INFIEL;14/09/2017;14/09/2017;14/09/2017;06/11/2019;29044;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. DYN;2017;1.8;Bitono Azul NÇbula y Techo negro
4215421#1;male;29/12/1952;SANLÈCAR LA MAYOR;Sevilla;41800;INFIEL;;31/10/2007;31/10/2007;13/05/2015;76894;LAND CRUISER;LAND CRUISER D-4D 5P VX MAN;2008;3.0;GRIS ACERO
4215394#1;male;28/08/1976;DOS HERMANAS;Sevilla;41089;FIEL;28/07/2014;28/07/2014;20/07/2018;13/09/2021;70341;AURIS TOURING SPORTS;AURIS hybrid TS Active;2014;1.8;Bronze Maroc
4215394#1;male;28/08/1976;DOS HERMANAS;Sevilla;41089;FIEL;;22/02/2008;18/08/2010;11/09/2017;77305;YARIS;YARIS 1.3 5P SOL;2007;1.3;ROJO
4215331#1;female;08/10/1964;SEVILLA;Sevilla;41020;INFIEL;01/02/2010;01/02/2010;13/05/2011;13/01/2020;112415;AURIS;AURIS 1.33 5 PUERTAS ACTIVE;2008;1.33;Azul Claro Mica Metal
4215281#1;male;18/10/1980;Burguillos;Sevilla;41220;INFIEL;13/11/2012;31/10/2012;31/10/2012;20/10/2017;1;VERSO;VERSO 2.0 D4D 7PZ ACTIVE;2012;2.0 High;Blanco Classic
4215122#1;male;;VILLANUEVA DEL ARISCAL;Sevilla;41808;POT INFIEL;05/03/2010;05/03/2010;10/09/2012;15/04/2021;135389;YARIS;YARIS 70 Live 5P;2010;1.0;Rojo Classic
4214809#1;female;14/05/1963;DOS HERMANAS;Sevilla;41702;INFIEL;;15/06/2004;15/06/2004;10/01/2019;259220;AVENSIS;AVENSIS 2.0 D4D 116 5P SOL;2003;2.0 High;PLATA MT
4214566#1;female;05/12/1951;SEVILLA;Sevilla;41005;INFIEL;03/09/2009;31/08/2009;31/08/2009;20/06/2018;49251;YARIS;YARIS 100 5P City;2009;1.33;BLANCO
4214408#1;male;27/02/1955;VILLANUEVA DEL ARISCAL;Sevilla;41808;INFIEL;;17/10/2005;17/10/2005;03/11/2016;286127;HILUX;HILUX 4X4 DOBLE CABINA SR;2005;2.4;PLATA METALIZADA
4214292#1;male;;PUERTO SERRANO;C†diz;11659;INFIEL;;;;24/11/2006;223521;N/A;N/A;1998;N/A;N/A
4214154#1;male;07/01/1967;SEVILLA;Sevilla;41007;INFIEL;;29/03/2007;29/03/2007;30/11/2020;197238;YARIS;YARIS 1.4 D4D 5P LUNA 5T/M;2006;1.4;Plata
4214141#1;male;19/03/1946;SEVILLA;Sevilla;41009;INFIEL;28/05/2010;28/05/2010;28/05/2010;06/11/2017;95308;RAV 4;RAV4 2.2 ADVANCE 4X2;2010;2.2;Azul Abisal
4214008#1;male;05/11/1973;SEVILLA;Sevilla;41020;FIEL;24/11/2015;24/11/2015;29/06/2021;22/07/2021;87064;AURIS TOURING SPORTS;AURIS hybrid TS Active;2015;1.8;Pure White
4213943#1;male;06/02/1964;SEVILLA;Sevilla;41009;FIEL;05/02/2016;29/01/2016;29/01/2016;24/01/2022;58303;AURIS;AURIS hybrid Active;2015;1.8;Pure White
4213941#1;male;17/03/1957;SEVILLA;Sevilla;41020;INFIEL;;16/12/2008;16/12/2008;27/12/2011;49268;AVENSIS;AVENSIS 2.0 D4D 126 4P SOL;2008;2.0 High;Plata Metal
4213850#1;male;26/07/1954;SEVILLA;Sevilla;41018;FIEL;11/11/2016;31/10/2016;31/10/2016;11/08/2021;90405;AURIS;AURIS hybrid Active;2016;1.8;Blanco Perlado
4213789#1;male;09/01/1959;SEVILLA;Sevilla;41020;INFIEL;;;;23/05/2014;181515;;;;;
42136790#1;male;;Brenes;Sevilla;41310;FIEL;16/04/2021;16/04/2021;16/04/2021;19/04/2022;8696;RAV 4;RAV4 MY21 220H e-CVT (AWD-i) 5;2022;2.5;Bi-tono Plata Luna
4213606#1;female;12/10/1968;SEVILLA;Sevilla;41020;FIEL;;20/03/2009;20/03/2009;26/01/2022;256311;COROLLA SEDAN;COROLLA 4P 1.4 D4D LUNA M/M;2007;1.4 High;Azul Claro Mica Metal
4213606#1;female;12/10/1968;SEVILLA;Sevilla;41020;FIEL;02/01/2019;02/01/2019;09/04/2021;20/04/2022;30801;YARIS;YARIS hybrid Active;2019;1.5;Azul NÇbula
42135865#1;female;29/04/1995;ALCALµ DE GUADAIRA;Sevilla;41500;N/A;25/02/2020;25/02/2020;14/05/2021;07/07/2022;45973;COROLLA;Corolla 125H e-CVT Business P;2019;1.8;Negro Azabache
42135836#1;male;;SEVILLA;Sevilla;41015;N/A;02/03/2017;02/03/2017;26/05/2021;09/02/2022;59170;AURIS;AURIS hybrid Active;2016;1.8;Blanco Perlado
42135410#1;female;21/07/1976;CµCERES;C†ceres;10001;FIEL;19/05/2021;21/05/2021;18/05/2021;01/07/2022;38569;TOYOTA C-HR;TOYOTA C-HR 180H eCVT 5P ADV;2021;2.0 High;Bitono Blanco Perlado y Techo negro
42134979#1;male;;SEVILLA;Sevilla;41020;FIEL;28/11/2019;28/11/2019;28/11/2019;21/02/2022;87729;COROLLA TOURING SPORTS;Corolla TS 125H e-CVT Business;2019;1.8;Blanco Classic
4213387#1;male;19/09/1966;La Rinconada;Sevilla;41309;INFIEL;;;;01/07/2020;188525;AVENSIS;AVENSIS 1.8 4P SOL AUTO;2003;1.8;PLATA MT
4213387#1;male;19/09/1966;La Rinconada;Sevilla;41309;INFIEL;03/12/2015;30/11/2015;30/11/2015;18/02/2019;42457;YARIS;YARIS 70 City 5P;2015;1.0;Blanco Classic
42133552#1;female;27/11/1971;DISEMINADO;Sevilla;41410;FIEL;;28/07/2021;28/07/2021;27/07/2021;5;HILUX;HILUX 2.4D 150 DC GX;2021;2.4;Plata Luna
42133500#1;female;13/12/1955;AZNALC‡LLAR;Sevilla;41870;FIEL;14/05/2021;18/05/2021;14/05/2021;29/03/2022;14795;YARIS;YARIS HYBRID CITY 5P;2022;1.5;Plata
4213332#1;female;12/03/1984;CASTILBLANCO DE LOS ARROYOS;Sevilla;41230;POT INFIEL;;02/05/2006;30/04/2006;05/04/2021;1;COROLLA SEDAN;COROLLA 2.0 D4D 116 5P SOL;2006;2.0 High;Gris Mica MT
4213296#1;female;01/06/1963;SEVILLA;Sevilla;41019;INFIEL;;18/09/2006;18/09/2006;10/06/2019;48565;COROLLA SEDAN;COROLLA 2.0 D4D 116 3P TERRA;2004;2.0 High;AZUL CLARO MICA MT
4213273#1;male;06/03/1961;MAJADAHONDA;Madrid;28221;POT INFIEL;22/12/2016;22/12/2016;22/12/2016;03/05/2021;44295;AURIS;AURIS 120T Active;2016;1.2T;Gris Meteoro
4213273#1;male;06/03/1961;MAJADAHONDA;Madrid;28221;POT INFIEL;04/08/2015;30/07/2015;30/07/2015;14/08/2018;71143;HILUX;HILUX 2.5 D-4D DOBLE CAB. VX;2014;2.4;ARENA DE TAYRONA
42131928#1;male;18/11/1974;Utrera;Sevilla;41710;FIEL;24/06/2021;25/06/2021;24/06/2021;01/07/2022;15422;RAV 4;RAV4 MY21 220H e-CVT 5P STYLE;2022;2.5;Bi-tono Blanco Perlado
42130974#1;male;;SEVILLA;Sevilla;41006;POT INFIEL;23/09/2015;31/08/2015;31/08/2015;26/04/2021;83971;VERSO;VERSO 115D Business 7 Plazas;2015;1.6;Rojo Rub°
42130179#1;male;;CORIA DEL R÷O;Sevilla;41100;POT INFIEL;16/03/2017;17/03/2017;16/03/2017;10/05/2021;95391;VERSO;VERSO 115D Advance 5 Plazas;2017;1.6;Plata
4212890#1;male;07/09/1972;SEVILLA;Sevilla;41008;INFIEL;;02/05/2007;30/04/2007;18/05/2012;66564;VERSO;COROLLA VERSO D4D 136 7PZ SOL;2006;2.2;Negro Mica
4212363#1;female;03/10/1984;CARMONA;Sevilla;41410;INFIEL;10/03/2010;11/03/2010;11/03/2010;02/03/2016;22484;YARIS;YARIS 90D City 5P;2010;1.4 High;Blanco Nieve Classic
4212295#1;female;18/10/1981;SEVILLA;Sevilla;41010;FIEL;;27/04/2022;27/04/2022;11/05/2022;1;RAV 4;RAV4 HYBRID 4X2 ADVANCE;2023;2.5;Gris Grafito
4212163#1;male;01/07/1977;SANLÈCAR LA MAYOR;Sevilla;41800;INFIEL;09/11/2016;31/10/2016;31/10/2016;28/03/2019;82402;AURIS;AURIS 5P 90D M/T ACTIVE;2016;1.4 LOW;Azul Denim
4211986#1;male;01/01/1983;ARAHAL;Sevilla;41600;POT INFIEL;;31/03/2003;31/10/2017;12/05/2017;215146;N/A;N/A;2002;N/A;N/A
4211828#1;male;18/10/1970;SEVILLA;Sevilla;41020;FIEL;16/11/2016;16/11/2016;27/11/2020;07/12/2021;92596;AURIS;AURIS hybrid Active;2016;1.8;Azul Denim
4211808#1;male;16/06/1957;DOS HERMANAS;Sevilla;41701;FIEL;08/06/2017;31/05/2017;31/05/2017;24/05/2022;17379;RAV 4;RAV4 HYBRID 4X2 ADVANCE;2017;2.5;Gris Grafito
4211752#1;male;17/06/1980;SEVILLA;Sevilla;41006;FIEL;02/10/2014;30/09/2014;30/09/2014;21/12/2021;93300;RAV 4;RAV4 120D 4x4 Advance;2014;120D ECO;Blanco Classic
4211531#1;female;06/04/1982;SEVILLA;Sevilla;41019;FIEL;04/11/2015;30/10/2015;30/10/2015;18/04/2022;104836;VERSO;VERSO 115D Advance 7 Plazas;2015;1.6;Blanco Perlado
4211514#1;female;;SEVILLA;Sevilla;41013;INFIEL;;;;11/12/2014;79806;N/A;N/A;2002;N/A;N/A
4211475#1;male;01/01/1955;Fuentes de Andaluc°a;Sevilla;41420;INFIEL;30/06/2010;28/06/2010;28/06/2010;25/06/2018;151235;RAV 4;RAV4 150D 4x4 Advance;2010;2.2;PLATA METALIZADA
4211315#1;male;07/04/1956;SEVILLA;Sevilla;41006;FIEL;11/11/2009;30/10/2009;30/10/2009;25/10/2021;165888;AURIS;AURIS 1.4 D4D 90 5 P ACTIVE;2009;1.4 High;Gris Plata Metalizado
4211298#1;female;17/08/1979;AlmadÇn de la Plata;Sevilla;41240;FIEL;23/03/2018;26/03/2018;23/03/2018;10/03/2022;43169;RAV 4;RAV4 HYBRID 4X2 ADVANCE;2018;2.5;Azul Medianoche
4211281#1;female;17/11/1989;Marchena;Sevilla;41620;POT INFIEL;16/07/2014;16/07/2014;16/07/2014;01/02/2021;143941;AURIS;AURIS 5P 90D M/T ACTIVE;2014;1.4 LOW;Azul elÇctrico
4211027#1;male;22/08/1957;SEVILLA;Sevilla;41010;FIEL;04/02/2011;31/01/2011;31/01/2011;01/09/2021;96567;PRIUS;PRIUS Eco;2009;1.8;Azul Marino
4210996#1;female;06/06/1979;SEVILLA;Sevilla;41005;INFIEL;;01/04/2008;31/03/2008;30/12/2015;128714;AURIS;AURIS 2.0 D4D 126 5P SOL;2007;2.0 High;Gris Mica
4210946#1;female;11/04/1982;HÈMERA - SOMOSAGUAS - PRADO DEL REY;Madrid;28223;INFIEL;09/09/2015;31/08/2015;31/08/2015;24/11/2020;59235;YARIS;YARIS 70 City 5P;2015;1.0;Bronce Maroc
4210662#1;female;19/04/1971;SEVILLA;Sevilla;41010;INFIEL;;02/10/2006;30/09/2006;21/08/2020;127067;VERSO;COROLLA VERSO D4D 136 7PZ SOL;2006;2.2;Azul Claro Mica Metal
4210355#1;male;26/02/1959;SEVILLA;Sevilla;41012;FIEL;14/12/2015;30/11/2015;30/11/2015;26/04/2022;77354;AURIS;AURIS hybrid Active;2015;1.8;Azul Marino
4210276#1;male;01/04/1947;SEVILLA;Sevilla;41005;INFIEL;18/06/2010;18/06/2010;18/06/2010;18/12/2017;33769;YARIS;YARIS 70 Live 5P;2010;1.0;Gris Platino
4210176#1;female;;LA CAMPANA;Sevilla;41429;INFIEL;;30/12/2003;30/12/2003;06/07/2020;263695;AVENSIS;AVENSIS 1.8 4P SOL;2003;1.8;BURDEOS MICA M
4210097#1;male;;CARMONA;Sevilla;41410;INFIEL;23/10/2013;23/10/2013;23/10/2013;11/10/2018;1;RAV 4;RAV4 120D 4x2 Advance;2013;120D ECO;Negro Azabache
4209948#1;male;;Utrera;Sevilla;41710;INFIEL;27/01/2012;27/01/2012;27/01/2012;02/04/2018;168600;LAND CRUISER;LAND CRUISER D-4D 5P VX AT;2012;3.0;Gris Grafito
4209903#1;female;30/12/1966;LAS PAJANOSAS;Sevilla;41219;INFIEL;;31/03/2006;10/05/2010;19/11/2018;172974;COROLLA SEDAN;COROLLA 1.6 5P SOL AUTO;2006;1.6;VERDE OSCURO MICA MT
4209529#1;male;02/01/1985;SEVILLA;Sevilla;41007;FIEL;;30/06/2011;30/06/2011;13/10/2020;1;IQ;iQ2 1.33;2009;1.33;Blanco Perlado
4209529#1;male;02/01/1985;SEVILLA;Sevilla;41007;FIEL;10/06/2014;07/07/2014;02/07/2014;14/06/2021;81084;LAND CRUISER;LAND CRUISER D-4D 5P VXL AT;2013;3.0;Azul Abisal
4209499#1;female;;;;;INFIEL;31/08/2017;30/08/2017;30/08/2017;08/08/2019;21715;VERSO;VERSO 130 Advance 5 plazas;2017;1.6;Gris Meteoro
4209243#1;female;24/03/1982;SEVILLA;Sevilla;41008;INFIEL;08/02/2010;29/01/2010;29/01/2010;10/07/2018;89563;YARIS;YARIS 100 5P City;2009;1.33;PLATA MICA
4209107#1;male;02/10/1953;SEVILLA;Sevilla;41012;FIEL;;27/06/2006;27/06/2006;19/11/2018;69505;COROLLA SEDAN;COROLLA 1.6 3P LUNA;2006;1.6;AZUL OSCURO MICA MT
4209107#1;male;02/10/1953;SEVILLA;Sevilla;41012;FIEL;25/09/2017;25/09/2017;25/09/2017;19/10/2021;57455;RAV 4;RAV4 HYBRID 4X4 ADVANCE;2017;2.5;Azul Medianoche
4208641#1;male;06/11/1958;MAIRENA DEL ALJARAFE;Sevilla;41927;INFIEL;;02/05/2007;30/04/2007;10/11/2014;183709;AURIS;AURIS 2.0 D4D 126 5P SOL;2007;2.0 High;Negro Mica
4208492#1;male;09/08/1956;SEVILLA;Sevilla;41012;INFIEL;11/08/2009;31/07/2009;31/07/2009;31/07/2019;220037;YARIS;YARIS 1.4 D4D 5P SOL;2007;1.4 High;Negro Mica
4208100#1;female;29/01/1923;SEVILLA;Sevilla;41011;INFIEL;;10/01/2007;10/01/2007;21/08/2013;107338;COROLLA SEDAN;COROLLA 2.0 D4D 116 5P LUNA;2006;2.0 High;AZUL CLARO MICA MT
4208100#1;female;29/01/1923;SEVILLA;Sevilla;41011;INFIEL;;;;13/12/2006;236254;N/A;N/A;1995;N/A;N/A
4208097#1;male;05/02/1967;SEVILLA;Sevilla;41020;FIEL;27/05/2020;28/05/2020;27/05/2020;27/05/2022;26692;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. ADV;2020;1.8;Gris Diamante
4208097#1;male;05/02/1967;SEVILLA;Sevilla;41020;FIEL;28/06/2004;15/06/2004;15/06/2004;24/05/2019;258439;VERSO;COROLLA VERSO 1.8 7PZ SOL M/M;2004;1.8;PLATA MT
4208070#1;female;12/11/1953;SEVILLA;Sevilla;41013;INFIEL;08/04/2014;31/03/2014;31/03/2014;26/10/2018;59087;VERSO;VERSO 115D Advance 5 Plazas;2014;1.6;Gris Grafito
4208033#1;male;23/06/1984;LOS PALACIOS Y VILLAFRANCA;Sevilla;41720;FIEL;09/01/2018;28/12/2017;28/12/2017;02/02/2022;51500;VERSO;VERSO 130 Advance 7 Plazas;2017;1.6;Blanco Classic
4207817#1;female;02/06/1951;SEVILLA;Sevilla;41014;INFIEL;09/03/2015;27/02/2015;27/02/2015;27/10/2020;98496;AURIS;AURIS hybrid Active;2014;1.8;Blanco Classic
4207778#1;female;16/11/1984;SEVILLA;Sevilla;41004;FIEL;02/04/2018;28/03/2018;28/03/2018;16/05/2022;42481;AURIS TOURING SPORTS;AURIS hybrid TS Feel Edition;2018;1.8;Gris Meteoro
4207737#1;male;30/03/1982;Brenes;Sevilla;41310;FIEL;29/10/2019;29/10/2019;29/10/2019;22/09/2021;13161;YARIS;YARIS HYBRID FEEL! 5P;2021;1.5;Gris Grafito
4207705#1;male;09/07/1967;MONTELLANO;Sevilla;41770;INFIEL;;30/11/2004;30/11/2004;16/09/2009;42112;COROLLA SEDAN;COROLLA 2.0 D4D 116 4P SOL;2004;2.0 High;PLATA MICA MT
4207623#1;female;20/01/1978;SEVILLA;Sevilla;41009;INFIEL;05/07/2016;30/06/2016;30/06/2016;24/09/2019;21338;YARIS;YARIS 1.0 5P LUNA;2016;1.0;Blanco Classic
4207601#1;female;20/10/1963;Aznalcollar;Sevilla;41870;INFIEL;08/08/2016;29/07/2016;29/07/2016;31/07/2020;41286;YARIS;YARIS HYBRID FEEL! 5P;2016;1.5;Rojo Classic
4207498#1;female;26/07/1962;CONSTANTINA;Sevilla;41450;INFIEL;;24/05/2007;24/05/2007;12/03/2018;95179;AURIS;AURIS 1.4 5P LUNA;2007;1.4;Negro Mica
4207248#1;female;14/07/1978;SEVILLA;Sevilla;41006;FIEL;15/11/2016;15/11/2016;11/10/2017;10/12/2021;64187;YARIS;YARIS 70 Active 5P;2016;1.0;Negro Azabache
4207143#1;female;23/04/1963;SEVILLA;Sevilla;41018;FIEL;;02/01/2008;31/12/2007;28/12/2021;254113;YARIS;"YARIS 1.4 D4D 5P ""YARIS""";2007;1.4 High;Negro Mica
4207094#1;male;;;;;POT INFIEL;;31/05/2005;29/04/2005;15/04/2021;230103;AVENSIS;AVENSIS 2.0 D4D 116 4P SOL;2003;2.0 High;GRIS OSCURO MM
4207054#1;female;07/02/1973;SEVILLA;Sevilla;41005;FIEL;05/10/2016;30/09/2016;30/09/2016;10/03/2022;49876;AURIS;AURIS 120T Active;2016;1.2T;Azul Denim
4207038#1;female;19/04/1964;SEVILLA;Sevilla;41020;INFIEL;18/01/2017;30/12/2016;30/12/2016;09/10/2019;12000;AYGO X CROSS;AYGO 5P 70 M/T X-PLAY;2015;1.0;x-blanco
4207035#1;male;21/08/1948;SEVILLA;Sevilla;41007;INFIEL;;08/03/2006;08/03/2006;01/02/2010;25321;YARIS;YARIS 1.3 5P LUNA;2006;1.3;Negro Mica
4206789#1;male;24/10/1962;DOS HERMANAS;Sevilla;41701;INFIEL;29/04/2014;29/04/2014;29/04/2014;02/09/2015;8530;YARIS;YARIS 70 City 5P;2014;1.0;Blanco Classic
4206732#1;female;04/10/1985;SEVILLA;Sevilla;41012;FIEL;16/07/2013;16/07/2013;16/07/2013;11/04/2022;51246;AYGO X CROSS;AYGO 70 5P CITY;2012;1.0;Azul Fashion
4206638#1;female;16/04/1970;SEVILLA;Sevilla;41020;INFIEL;;19/02/2007;19/02/2007;18/11/2019;60049;YARIS;YARIS 1.3 5P LUNA;2006;1.3;NARANJA MICA
4206436#1;female;22/06/1982;Lora del R°o;Sevilla;41440;INFIEL;;05/09/2006;05/09/2006;;;YARIS;YARIS 1.4 D4D 5P SOL 5T/M;2006;1.4;Negro Mica
4206358#1;male;01/05/1966;EL VISO DEL ALCOR;Sevilla;41520;INFIEL;19/04/2010;;25/05/2010;03/07/2018;100971;AURIS;AURIS 1.4 D4D 5 PUERTAS LIVE;2010;1.4 High;Negro Black Ice
4206358#1;male;01/05/1966;EL VISO DEL ALCOR;Sevilla;41520;INFIEL;16/09/2013;30/08/2013;30/08/2013;22/07/2015;23919;RAV 4;RAV4 150D A-DRV 4x4 Advance;2013;2.2 High;Gris Grafito
4205974#1;female;16/11/1977;SEVILLA;Sevilla;41003;INFIEL;;01/03/2005;28/02/2005;17/06/2013;103539;COROLLA SEDAN;COROLLA 2.0 D4D 116 3P SOL;2004;2.0 High;NEGRO MICA MT
4205408#1;male;04/01/1973;SEVILLA;Sevilla;41019;INFIEL;;27/04/2007;27/04/2007;11/02/2019;178183;AVENSIS;AVENSIS 2.0 D4D 126 SD EXEC;2006;2.0 High;PLATA MT
4205407#1;female;05/04/1978;SEVILLA;Sevilla;41019;INFIEL;;;;15/05/2018;184778;N/A;N/A;2003;N/A;N/A
4205337#1;male;11/08/1953;MAIRENA DEL ALJARAFE;Sevilla;41927;FIEL;;28/04/2022;28/04/2022;08/07/2022;2957;YARIS;Yaris  120H e-CVT 5P STYLE;2023;1.5;Blanco Classic
4205297#1;male;10/06/1978;SEVILLA;Sevilla;41015;INFIEL;;24/11/2006;24/11/2006;09/08/2019;54599;COROLLA SEDAN;COROLLA 1.4 D4D 90 5P LUNA;2006;1.4 High;GRIS OSCURO MICA MT
4205144#1;male;06/01/1962;Bollullos de la Mitaci¢n;Sevilla;41110;INFIEL;;28/09/2004;28/09/2004;11/06/2007;127633;VERSO;COROLLA VERSO D4D 116 7PZ SOL;2004;2.0 High;BLANCO
4205054#1;male;25/03/1967;LOS PALACIOS Y VILLAFRANCA;Sevilla;41720;INFIEL;;;31/01/2005;17/10/2011;84029;LAND CRUISER;LAND CRUISER D-4D 5P MANUAL;2005;3.0;BEIGE CHAMPAGNE
4204994#1;female;22/02/1971;EL VISO DEL ALCOR;Sevilla;41520;INFIEL;;16/03/2007;27/03/2007;28/11/2018;245211;COROLLA SEDAN;COROLLA 2.0 D4D 116 4P SOL;2006;2.0 High;AZUL OSCURO MICA MT
4204916#1;male;03/11/1968;SEVILLA;Sevilla;41010;N/A;23/06/2014;23/06/2014;23/06/2014;13/06/2022;80646;AURIS TOURING SPORTS;AURIS hybrid TS Active;2014;1.8;Bronze Maroc
4204868#1;male;04/11/1949;GinÇs;Sevilla;41960;POT INFIEL;27/01/2017;27/01/2017;27/01/2017;30/03/2021;61868;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. ADV;2017;1.8;Blanco Perlado
4204868#1;male;04/11/1949;GinÇs;Sevilla;41960;POT INFIEL;05/01/2016;30/11/2015;30/11/2015;29/03/2021;32978;YARIS;YARIS 100 Active 5P;2015;1.33;Blanco Classic
4204793#1;female;;SEVILLA;Sevilla;41003;INFIEL;;;;20/07/2017;165270;N/A;N/A;2002;N/A;N/A
4204763#1;male;;SEVILLA;Sevilla;41006;INFIEL;;30/12/2005;31/12/2005;07/12/2018;197447;COROLLA SEDAN;COROLLA 2.0 D4D 116 5P SOL;2004;2.0 High;BLANCO
4204760#1;female;08/09/1980;LOS PALACIOS Y VILLAFRANCA;Sevilla;41720;INFIEL;14/09/2009;14/09/2009;14/09/2009;04/10/2011;27165;YARIS;YARIS 90D Active 5P;2009;1.4 High;BLANCO
4204743#1;female;12/09/1974;Alcal† de Guadaira;Sevilla;41500;INFIEL;14/12/2011;30/11/2011;30/11/2011;31/07/2018;107991;AVENSIS;AVENSIS 2.0 126 CSPORT ADVANCE;2010;2.0 High;Gris Oscuro Metal
4204640#1;female;;Marchena;Sevilla;41620;INFIEL;;;;07/12/2018;80963;N/A;N/A;2002;N/A;N/A
4204575#1;male;29/06/1968;SEVILLA;Sevilla;41006;INFIEL;06/02/2012;31/01/2012;31/01/2012;10/06/2015;34456;AVENSIS;AVENSIS SD 120D M/T Advance;2012;120D ECO;Plata
4204545#1;female;18/05/1973;SEVILLA;Sevilla;41007;INFIEL;;;;07/07/2020;81891;YARIS;YARIS 1.0 3P ENTRY;2003;1.0;PLATA SATINADO
4204368#1;male;19/09/1987;MOR‡N DE LA FRONTERA;Sevilla;41530;FIEL;12/01/2018;15/01/2018;12/01/2018;08/06/2022;64324;AURIS TOURING SPORTS;AURIS hybrid TS Feel Edition;2018;1.8;Rojo Tokio
4204329#1;female;;CARMONA;Sevilla;41410;INFIEL;;30/11/2005;30/11/2005;10/01/2018;280306;RAV 4;RAV4 D-4D 5 PUERTAS;2004;2.0 Low;PLATA M
4204306#1;female;15/09/1967;SEVILLA;Sevilla;41008;INFIEL;;28/05/2009;28/05/2009;10/07/2015;120739;VERSO;VERSO 2.0 D4D 7PZ ACTIVE;2009;2.0 High;Gris Oscuro Metalizado
4204289#1;male;26/07/1935;SEVILLA;Sevilla;41011;INFIEL;;;;02/06/2014;66544;N/A;N/A;2002;N/A;N/A
4204158#1;male;04/01/1959;DOS HERMANAS;Sevilla;41703;FIEL;06/11/2017;06/11/2017;20/11/2017;11/11/2021;54700;TOYOTA C-HR;TOYOTA C-HR 125H eCVT 5 P. DYN;2017;1.8;Bitono Gris Diamante y Techo negro
4204148#1;female;17/02/1975;MAIRENA DEL ALJARAFE;Sevilla;41927;INFIEL;;28/09/2004;28/09/2004;19/10/2015;152717;VERSO;COROLLA VERSO 1.8 7PZ SOL;2004;1.8;PLATA MT
4204054#1;male;31/08/1944;SEVILLA;Sevilla;41005;FIEL;;08/07/2005;08/07/2005;24/03/2022;202432;COROLLA SEDAN;COROLLA 2.0 D4D 116 5P SOL;2004;2.0 High;NEGRO MICA MT
4204054#1;male;31/08/1944;SEVILLA;Sevilla;41005;FIEL;;28/06/2005;28/06/2005;24/09/2016;204335;YARIS;YARIS D4D 3P LUNA;2004;1.4;Negro Mica
4203887#1;male;03/05/1961;SEVILLA;Sevilla;41006;INFIEL;26/07/2011;26/07/2011;26/07/2011;03/06/2019;65326;AURIS;AURIS 1.6 5 PUERTAS EDITION;2011;1.6;Azul Abisal Dk Steel Mica
4203877#1;female;16/03/1964;SEVILLA;Sevilla;41005;INFIEL;;09/07/2009;09/07/2009;28/03/2019;57999;AURIS;AURIS 1.6 5 PUERTAS ACTIVE;2009;1.6;Gris Plata Metalizado
4203775#1;male;23/01/1952;DOS HERMANAS;Sevilla;41701;INFIEL;04/08/2011;04/08/2011;04/08/2011;07/07/2017;57325;YARIS;YARIS 100 5P City;2011;1.33;Blanco Nieve Classic
